"Sequence","Counter","Date"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 24412","25","9/1/2025 5:00:47 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 25421","26","9/1/2025 5:00:47 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 5:00:47 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223","18","9/1/2025 5:00:47 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 12322","20","9/1/2025 5:00:47 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 20124","21","9/1/2025 5:00:47 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 22214","23","9/1/2025 5:00:47 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 24412","25","9/1/2025 5:00:47 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 25421","26","9/1/2025 5:00:47 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223 00111","28","9/1/2025 5:00:47 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 5:00:47 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223","18","9/1/2025 5:00:47 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 12322","20","9/1/2025 5:00:47 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 20124","21","9/1/2025 5:00:47 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 22214","23","9/1/2025 5:00:47 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 24412","25","9/1/2025 5:00:47 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 25421","26","9/1/2025 5:00:47 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223 00111","28","9/1/2025 5:00:47 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223 10223","29","9/1/2025 5:00:47 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223","18","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223","18","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 12322","20","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223","18","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 12322","20","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 20124","21","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223","18","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 12322","20","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 20124","21","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 22214","23","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223","18","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 12322","20","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 20124","21","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 22214","23","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 24412","25","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223","18","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 12322","20","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 20124","21","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 22214","23","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 24412","25","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 25421","26","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223","18","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 12322","20","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 20124","21","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 22214","23","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 24412","25","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 25421","26","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223 00111","28","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223","18","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 12322","20","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 20124","21","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 22214","23","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 24412","25","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 25421","26","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223 00111","28","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223 10223","29","9/1/2025 5:07:22 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223","18","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223","18","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 12322","20","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223","18","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 12322","20","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 20124","21","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223","18","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 12322","20","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 20124","21","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 22214","23","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223","18","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 12322","20","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 20124","21","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 22214","23","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 24412","25","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223","18","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 12322","20","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 20124","21","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 22214","23","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 24412","25","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 25421","26","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223","18","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 12322","20","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 20124","21","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 22214","23","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 24412","25","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 25421","26","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223 00111","28","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223","18","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 12322","20","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 20124","21","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 22214","23","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 24412","25","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 25421","26","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223 00111","28","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223 10223","29","9/1/2025 5:59:49 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 6:17:43 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111","17","9/1/2025 6:17:43 PM"
"00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 00111 10223","18","9/1/2025 6:17:43 PM"
